Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1998-06-15,65.99850463867188,67.4561873915167,65.97932460245023,66.78488612375922,10234200
1998-06-16,67.01505279541016,67.03423283341685,66.13277104710195,66.53555184524265,7471500
1998-06-17,68.4151840209961,68.60698436868603,67.47536231731547,67.60962256069841,12057700
1998-06-18,68.10831451416016,68.39601508236979,67.97405424899566,68.24257477932464,3844600
1998-06-19,67.76703643798828,68.4885764341338,67.49766150609395,68.38275056803246,3549100
1998-06-22,68.0941162109375,68.3827321315829,67.76701816753938,67.88246453579754,5438300
1998-06-23,68.90227508544922,68.99848044021806,68.3442840277899,68.4020072406512,5004600
1998-06-24,69.82581329345703,69.99898284970975,68.71945223962022,69.05617082122272,8291900
1998-06-25,69.71038055419922,70.46078211136559,69.46024670181042,70.13368399670333,5854800
1998-06-26,69.9990234375,70.0952288023124,69.65268412417538,69.76813056195026,4833100
1998-06-29,70.24913024902344,70.6147104940882,70.06634012649106,70.34533557667206,5953400
1998-06-30,69.76814270019531,70.30689283687636,69.61421408971502,70.13372315008603,4284800
1998-07-01,70.57624816894531,70.76865887823905,69.96053389920533,70.22990889221657,3489500
1998-07-02,70.7109146118164,70.73015567701691,70.34533437300702,70.63395035101443,3503900
1998-07-06,71.4228515625,71.4228515625,70.53776234593886,70.67244983541555,3144400
1998-07-07,71.28814697265625,71.4997986910636,70.98028992770011,71.41321389716968,4920700
1998-07-08,71.8077163696289,72.00012718519598,71.26896608604112,71.34593041226795,6875000
1998-07-09,71.32665252685547,71.86540253245352,71.19196502545596,71.59602752965449,6942500
1998-07-10,71.71144104003906,72.00005698197643,70.84559321422695,71.44206616089751,7849700
1998-07-13,71.73069763183594,71.94234936841056,71.46132269437733,71.7691797657586,6555100
1998-07-14,72.5388412475586,72.75049303899709,72.00009123298787,72.00009123298787,6983600
1998-07-15,72.40410614013672,72.82740944470302,72.36562402153979,72.69272202961375,4977500
1998-07-16,72.90441131591797,73.01985773130343,72.07704533898884,72.46186672360705,6315600
1998-07-17,73.0006103515625,73.26998529750922,72.84668181102151,73.03909248669774,3539500
1998-07-20,73.0006103515625,73.4142933042664,72.61578900021003,73.11605675696823,2338400
1998-07-21,71.73069763183594,73.26998298874229,71.59601016310663,73.26998298874229,5518600
1998-07-22,71.73069763183594,72.02893416973654,71.13422455603472,71.63449229702928,10417300
1998-07-23,70.30685424804688,71.78841631074518,70.13368465630292,71.61524671900122,15110900
1998-07-24,70.24913024902344,70.86484434597462,69.49872869336419,70.78788008385571,11540500
1998-07-27,70.7494125366211,70.80713574510895,69.47950194988816,69.960528687287,9600000
1998-07-28,69.55645751953125,70.59547514222965,68.883020171486,70.4607876726206,13693000
1998-07-29,69.28710174560547,70.26839643847575,69.11393209392247,70.01826249715587,7462400
1998-07-30,70.32608795166016,70.55698071648094,69.82582029454848,69.96050774069394,6821600
1998-07-31,68.82530975341797,70.49928290090116,68.53669369350708,70.40307754759753,7680500
1998-08-03,68.53665161132812,69.21970920037982,68.36348208170938,68.82526749402602,10486500
1998-08-04,65.88137817382812,69.09463464433901,65.88137817382812,69.09463464433901,15091600
1998-08-05,66.78575134277344,67.03588524293365,65.01557297240895,66.45865316564087,21718400
1998-08-06,67.07432556152344,67.4206645919616,66.22771904267461,66.57405807311277,13084400
1998-08-07,67.1897964477539,68.09412646867156,66.78573409798219,67.53613560470109,12083800
1998-08-10,66.80496978759766,67.51688910849083,66.61255916032923,66.95889828941239,6273000
1998-08-11,65.80445861816406,66.15079787404913,64.95785154822278,65.74673540884989,14287100
1998-08-12,66.9204330444336,67.03587944991565,66.18927247638055,66.3432010170233,11158400
1998-08-13,66.11229705810547,67.51689475462517,66.11229705810547,66.99738601755624,9073900
1998-08-14,65.34265899658203,66.93966744673406,65.13100727427273,66.70877465876028,8628500
1998-08-17,66.72801208496094,67.07435124803166,64.9578341403772,65.26569117421785,11290000
1998-08-18,67.9594497680664,68.09413723929417,66.97815533483555,67.11284280606331,7603900
1998-08-19,67.78628540039062,68.40199960215404,67.49766936831402,68.40199960215404,6258600
1998-08-20,67.3822250366211,67.97869818800181,67.2090554120267,67.53615359181612,7402800
1998-08-21,66.84347534179688,66.93968068915122,64.95785053365178,66.61258250814646,16685400
1998-08-24,67.26673889160156,67.69004216837938,66.6895071505409,67.26673889160156,7201700
1998-08-25,67.42070007324219,68.49819984610222,66.89157072049842,67.95944995967221,9688300
1998-08-26,67.0358657836914,67.49765131147802,66.34318749201147,66.67028557419366,9339700
1998-08-27,63.88033676147461,66.2277467268059,63.7071671738682,65.88140755159309,24887800
1998-08-28,63.64940643310547,65.09248547859607,62.89900532945036,64.63070018403909,23735900
1998-08-31,59.10855484008789,64.04388827644289,58.492840727170304,63.88033921519915,22563100
1998-09-01,61.609901428222656,61.91775852467848,57.64624131135386,59.14704465657603,24748500
1998-09-02,61.16737747192383,62.6489402480604,60.82103812165814,61.455993597145245,13843200
1998-09-03,60.68630599975586,61.1865735825059,59.57032446900575,60.1090741735058,17311300
1998-09-04,60.18604278564453,61.45595289557181,58.9546148002605,61.22506014831231,17783800
1998-09-08,63.418548583984375,63.418548583984375,61.455960005232434,62.110156198149745,14746500
1998-09-09,61.879234313964844,63.49548297141914,61.84075220307307,63.264590306068534,12109700
1998-09-10,60.64786148071289,61.16737044644234,59.608843549253976,60.6093793351033,19889300
1998-09-11,62.610450744628906,62.610450744628906,59.72428983138541,60.45545059607377,20379800
1998-09-14,63.687931060791016,64.31326573132748,62.8605651890043,63.34159185864774,10686800
1998-09-15,64.07270812988281,64.22663655782247,62.97596808081275,63.34154809716944,8337900
1998-09-16,64.64999389648438,64.80392245338076,63.51477078937349,64.49606533958799,11024900
1998-09-17,62.802818298339844,63.43777326275321,62.66813088164611,62.95674677456127,12945200
1998-09-18,63.08258819580078,63.275678456577644,62.46469936131483,63.25636943049996,7019200
1998-09-21,63.04396057128906,63.893557589707655,61.132367279847216,61.55716578905652,8834600
1998-09-22,63.56531524658203,64.0480409091472,63.121207637022074,63.95149577663417,7270100
1998-09-23,66.11410522460938,66.11410522460938,64.12527554057469,64.18320261875046,13688500
1998-09-24,64.49213409423828,65.99823782458276,63.79700929561774,65.6892934696403,11129500
1998-09-25,64.4149169921875,65.13900553751334,63.41084754266899,63.71979198867468,10247400
1998-09-28,64.99415588378906,65.68928054564778,64.41488533224015,65.07139195732893,8847800
1998-09-29,64.83967590332031,65.45756441699102,63.87422510070983,65.11000212805125,10618100
1998-09-30,62.870174407958984,64.4535141811324,62.638466148470194,63.95147961890668,7908400
1998-10-01,61.055137634277344,62.74467733794568,60.611030055027385,61.8081896164838,13335600
1998-10-02,62.23299789428711,62.32954303529593,60.070386735689475,61.093765230383,14351800
1998-10-05,60.977901458740234,61.76957149034516,59.52972457165805,61.537863188412004,12807200
1998-10-06,60.92000198364258,62.58057889983695,60.26349483072852,62.25232532337993,12621000
1998-10-07,60.01245880126953,61.808198398604816,59.16286157242273,60.93929214182968,14348500
1998-10-08,59.6842155456543,59.780760701826495,56.98095117283268,58.42912851541569,20625000
1998-10-09,60.8813362121582,61.03580836239521,58.1201465266718,59.93519429195657,12708500
1998-10-12,61.76957702636719,62.67710129027442,61.59579578434239,62.1750665910917,9508500
1998-10-13,61.5571403503418,62.03986572950069,61.01648792568385,61.51852232000909,6256800
1998-10-14,62.136478424072266,62.90883987123289,61.074481434226406,61.13240854276345,8176900
1998-10-15,65.47689819335938,66.26856815087272,61.75025668604049,61.866110826164395,20541100
1998-10-16,65.4961929321289,65.95960939155434,64.87830431956165,65.5734290086998,16573900
1998-10-19,65.72791290283203,65.99823921911864,65.18726027025879,65.3031144058102,7915900
1998-10-20,66.11410522460938,67.22437422297826,65.55414346891028,66.46166769366398,14611600
1998-10-21,65.88240814208984,66.50029708128882,65.41899143769062,66.03688037688958,9178400
1998-10-22,66.86713409423828,67.02160624923508,65.5927388155147,65.9789192030067,8277500
1998-10-23,66.0175552368164,66.73198914841694,65.97893718754071,66.71268012377908,6237200
1998-10-26,66.50028991699219,67.02163365327523,65.97894618070914,66.55821699880141,5838600
1998-10-27,66.11410522460938,67.33057386630048,65.66999762526181,67.00232042330447,10089700
1998-10-28,65.99826049804688,66.44236816084825,65.5155347776106,65.84378826750726,5650600
1998-10-29,67.6009521484375,67.62026118932536,65.88244750941695,66.17208312273502,9625600
1998-10-30,67.9677734375,68.52773520729758,67.6588290127841,68.04500954367899,9872800
1998-11-02,69.12628936767578,69.12628936767578,68.08360232134771,68.46978270887662,6501400
1998-11-03,68.62428283691406,69.08769949084933,68.43119256444103,68.95253630011821,6866000
1998-11-04,69.35800170898438,69.87934526303297,68.64356794973259,69.4931648526266,8233600
1998-11-05,70.30422973632812,70.40077495705914,68.6629609839008,68.91397855780144,6841500
1998-11-06,70.51655578613281,70.78688212266235,70.01452116114939,70.11106628133851,5224800
1998-11-09,70.01455688476562,70.59382790146253,69.5125220036283,70.40073756256356,6188700
1998-11-10,69.82142639160156,70.4006970751602,69.35800984475465,69.82142639160156,14015200
1998-11-11,69.35800170898438,70.43930685812222,69.13594797300071,70.3234527350003,10922400
1998-11-12,69.28079986572266,69.89868882773578,69.0104734448419,69.39665404610011,5457400
1998-11-13,69.95657348632812,69.95657348632812,69.2807578440368,69.33868489909034,5524600
1998-11-16,70.47793579101562,70.6613715143073,69.75384740960108,70.57448090853757,6023700
1998-11-17,70.47793579101562,71.44338696623501,69.82142899186644,70.22691848545858,9058900
1998-11-18,70.9027328491211,71.05720503397757,70.13037192483873,70.63240652562226,4567700
1998-11-19,71.52064514160156,71.61719028893094,70.82552008083006,71.23100969961344,5249300
1998-11-20,72.06129455566406,72.13853066987164,71.57856884186674,71.89716781297298,5562000
1998-11-23,73.76046752929688,73.91493971260431,72.38952690244345,72.58261713157773,7151300
1998-11-24,73.29705810546875,73.93425592356161,73.19085846911995,73.52876640295706,5323700
1998-11-25,73.29705810546875,73.64462055170122,73.04604078318975,73.49014835337567,4393500
1998-11-27,73.83769989013672,73.9728630437013,73.53841005010086,73.81839086819892,4557900
1998-11-30,71.75236511230469,73.7605045018848,71.75236511230469,73.53845062707546,8705400
1998-12-01,72.67915344238281,72.9301707098512,71.19235885814703,71.75232045480726,8950600
1998-12-02,72.46675109863281,72.85293149350962,71.67508128913535,72.42813305914513,7495500
1998-12-03,71.26963806152344,73.10399612596254,71.1151658034654,72.44748902921592,12145300
1998-12-04,73.14258575439453,73.219821853396,71.98404426937243,72.06128036837391,10339500
1998-12-07,73.49017333984375,73.81842687289087,72.91090239917236,72.94952046188378,4290000
1998-12-08,73.16191864013672,73.99220697519237,72.60195673975035,73.23915476432795,10102600
1998-12-09,73.29705810546875,73.50945737816637,72.83364151049213,73.33567615505014,5327900
1998-12-10,72.22542572021484,73.43224007859298,72.11922605667756,73.43224007859298,5966600
1998-12-11,72.3702392578125,72.50540245813391,71.4047878269452,71.94544062823088,8198200
1998-12-14,70.28486633300781,71.92613381605882,70.28486633300781,71.7716615823599,9521400
1998-12-15,72.09992980957031,72.13854787588502,70.7676065217127,70.86415168749947,9631500
1998-12-16,72.00337982177734,72.37025142719803,71.52065402517117,72.37025142719803,7260000
1998-12-17,73.1522216796875,73.27773030867469,72.31227931646553,72.42813343553064,6914700
1998-12-18,73.46307373046875,73.85053719951131,73.07561026142619,73.34683468975598,4802400
1998-12-21,74.48988342285156,75.22606432534009,73.77307570200749,73.92806115516296,8580700
1998-12-22,74.8191909790039,75.14853490615126,73.88927871411727,74.64483242933767,5461100
1998-12-23,76.38841247558594,76.38841247558594,74.89667832376749,75.12915637340154,7791000
1998-12-24,76.0590591430664,76.40777617428779,75.94282013265926,76.34965666908423,1507100
1998-12-28,75.8653564453125,76.44655171940836,75.63287833567416,76.40780536780197,4203600
1998-12-29,77.06646728515625,77.17301971604321,75.71034543750392,76.07843565329527,3935800
1998-12-30,76.44654846191406,77.33771451088721,76.27218988711498,76.83401196146761,6810700
1998-12-31,76.44654846191406,76.83401196146761,75.92347273751678,76.44654846191406,6790500
1999-01-04,76.2721939086914,77.62831622863258,75.45852051672671,76.48529884468216,9450400
1999-01-05,77.14397430419922,77.41519872415371,76.21406200721238,76.21406200721238,8031000
1999-01-06,79.00379180908203,79.19752352023721,77.95764056884407,77.9963869110751,7737700
1999-01-07,78.61631774902344,78.86816893944662,77.97700318871841,78.34509339010616,5504900
1999-01-08,79.19749450683594,79.66245044327529,78.09322415779248,79.46871880309223,6224400
1999-01-11,78.4419937133789,79.15880126274789,77.62832027896006,79.15880126274789,7578300
1999-01-12,77.02775573730469,78.24826595145213,76.71778488926724,78.24826595145213,7768800
1999-01-13,76.48529815673828,77.57019600293316,74.62547327754709,74.644846453372,10810600
1999-01-14,75.14854431152344,76.81463732796865,74.95481256542516,76.6402787564802,11400700
1999-01-15,77.10520935058594,77.35706053690694,75.67159490537404,75.86532658715943,7817700
1999-01-19,77.6089096069336,77.8801339540372,76.56275855381966,77.6767156937095,6535100
1999-01-20,78.2288589477539,79.3137564467817,77.51205167161054,78.17073943887742,6534400
1999-01-21,76.15596771240234,78.01579292237199,76.00098227823821,77.85112089857259,6937500
1999-01-22,75.98163604736328,76.77593667916896,75.49730639382322,75.71041144138086,7522300
1999-01-25,76.75651550292969,76.87275454710374,75.5747518871602,76.42717154443655,5700300
1999-01-26,78.15139770507812,78.15139770507812,76.64028986645738,76.95026070514882,6047000
1999-01-27,77.24083709716797,78.50009328259961,76.96961268799808,78.34510790593109,7399400
1999-01-28,78.5388412475586,78.71319979990888,77.6089289683571,77.64767531332384,5961700
1999-01-29,79.1394271850586,79.5365773092431,77.74455845621546,78.94569541716372,6456800
1999-02-01,78.67448425292969,79.77875551676051,78.67448425292969,79.77875551676051,9426800
1999-02-02,78.19011688232422,78.86817785627898,77.3473839575519,78.78099858819907,9194500
1999-02-03,78.98444366455078,79.31378767786876,77.89954573832688,77.91891891558089,10290700
1999-02-04,77.80264282226562,79.04252557640532,77.35705995749667,78.9650329042716,7761100
1999-02-05,76.9115219116211,77.89955405708524,76.38844606990477,77.89955405708524,7516100
1999-02-08,77.06646728515625,77.55079651646065,76.46589903833879,77.55079651646065,8528400
1999-02-09,75.34228515625,77.18273696644381,75.33259856777529,77.10524425864618,8985700
1999-02-10,75.82661437988281,76.25282427164505,75.21635930758687,75.7103753184931,6936700
1999-02-11,77.57018280029297,78.17075114864689,75.94283630797912,76.29155341347494,9181800
1999-02-12,76.64031219482422,77.80270317856777,76.02037033682767,77.37649315119513,10676600
1999-02-16,76.17536163330078,77.88020187331362,76.17536163330078,77.33775270603681,6915500
1999-02-17,76.09784698486328,77.71550742866066,75.78787612138115,76.36907149041015,7858100
1999-02-18,76.69837951660156,77.1052160838783,75.76846736282614,76.3690356288061,9048900
1999-02-19,77.02775573730469,77.95766828141701,76.48530675323916,76.87277031328597,5312200
1999-02-22,79.08129119873047,79.17815706252117,77.04710805912569,77.14397392291639,10695800
1999-02-23,79.04253387451172,79.66247531666474,78.48071194256053,79.10065338471355,7770700
1999-02-24,77.6476821899414,79.87559722283643,77.49269679634871,79.25565564846565,7271000
1999-02-25,76.9115219116211,77.66707590521132,76.05910202141672,77.2021196014635,11633000
1999-02-26,76.60157012939453,77.39587067954758,76.13661370979274,77.33775112709736,9621300
1999-03-01,76.81462097167969,77.06647218798028,75.86533561793131,76.6596356078024,7607200
1999-03-02,76.13655853271484,77.68641214152329,75.82658781095316,77.18270971866055,9651500
1999-03-03,76.54338836669922,76.60150787191311,75.4972372728491,76.31091034584364,7881400
1999-03-04,77.51206970214844,77.7929807270625,76.4174853636902,76.91150130405632,8256400
1999-03-05,79.07160949707031,79.43001321523663,78.46135451748984,79.04254973613791,10703100
1999-03-08,79.58500671386719,79.8465445889006,78.8875723804448,79.52688718608199,4802200
1999-03-09,79.39126586914062,80.55365629182204,79.19753413202706,79.43001221656334,7893400
1999-03-10,80.08870697021484,80.12745332095032,79.21691407866679,79.64312393675695,3950000
1999-03-11,80.97989654541016,81.3286138032612,79.89499840987357,80.39870111565841,6583700
1999-03-12,80.20496368408203,81.23174220467534,80.10809778591285,81.21236902504151,5286500
1999-03-15,81.34796905517578,81.36734223189765,80.28244433547235,80.55366880957868,5394400
1999-03-16,81.03800201416016,81.61919734297315,80.88301659314335,81.28985332331246,4547500
1999-03-17,80.68927001953125,81.17359937138917,80.35992606026785,81.01861397879463,4524100
1999-03-18,81.98725128173828,82.06474395780798,80.43739776034435,80.45677092936178,3506300
1999-03-19,80.59366607666016,82.41916116369775,80.59366607666016,82.22495955869375,5526700
1999-03-22,80.7490234375,81.15684678819444,80.4285908048115,80.8267040757275,4603800
1999-03-23,78.41861724853516,80.49657466448197,78.11760472566435,80.36063352512096,9713800
1999-03-24,78.86527252197266,79.03034388775369,78.06904593408768,78.82643220061242,6280900
1999-03-25,80.47716522216797,80.47716522216797,79.38963596240895,79.58383761593734,6639600
1999-03-26,79.89458465576172,80.24414773884479,79.37024003113713,79.93342499832652,6159700
1999-03-29,81.50640106201172,81.68118247958573,80.26351098148545,80.26351098148545,5863900
1999-03-30,81.0792007446289,81.5452847728615,80.51601587718119,80.74905789129748,5401400
1999-03-31,79.77804565429688,81.78803292917996,79.73920532048271,81.50644050902726,7413600
1999-04-01,80.38006591796875,80.59368774089643,79.62267945486154,80.59368774089643,7683600
1999-04-05,82.28323364257812,82.39975462484281,80.94324234653426,81.37048594817144,5791100
1999-04-06,82.08902740478516,82.64250203952288,81.50642252611387,82.14728789265229,5381300
1999-04-07,82.74932861328125,82.885269777396,81.6423791340611,82.45802611874963,6248600
1999-04-08,83.7979965209961,83.85625700525172,82.2055432846759,82.76872796581353,5909100
1999-04-09,83.81739807128906,84.20580121341737,83.02117162992603,83.54551587179925,4365800
1999-04-12,84.71076202392578,84.76902252050346,82.78816563686281,82.94352696106992,8213200
1999-04-13,84.16700744628906,84.8078729852202,83.58440241089713,84.6719318102954,10071400
1999-04-14,82.74932861328125,84.55540407937727,82.45802611874963,84.55540407937727,11551700
1999-04-15,82.43859100341797,83.0017757240538,81.40932237604902,82.92409507293162,11150000
1999-04-16,81.73946380615234,82.59395095451791,81.52584201906095,82.59395095451791,6476200
1999-04-19,80.47716522216797,83.60381184397517,79.77803926946574,82.45802208815762,12487200
1999-04-20,81.48700714111328,81.52584746863526,80.16643600536598,80.67136026315171,9049600
1999-04-21,83.81739807128906,84.28348184184304,81.04031560507165,81.44813890430638,5772200
1999-04-22,84.6136703491211,84.74961152250734,83.51643087821788,83.9728048174431,6897400
1999-04-23,84.40003204345703,84.98263695862126,83.89510778364804,84.43887237113465,4593100
1999-04-26,84.88554382324219,85.0214849824192,84.18641786176045,84.82728332645205,3606500
1999-04-27,85.2933578491211,85.44871915667869,84.4194504941096,85.2156771953423,5147200
1999-04-28,84.12811279296875,85.29332211143092,83.89507092927632,84.78839807343064,5544300
1999-04-29,83.48729705810547,84.55540623191236,83.15715422256517,84.24468356316854,9824300
1999-04-30,82.8075942993164,84.28352703073011,81.72006491827472,83.95338418291388,10991900
1999-05-03,84.32235717773438,84.41945800359542,82.71048346844097,82.92410528533527,10709700
1999-05-04,83.11830139160156,84.40003220745336,82.72989811407072,83.97278860216943,10509300
1999-05-05,83.77855682373047,83.93391807885097,81.9336419191745,83.23479243080871,10032300
1999-05-06,83.2639389038086,83.97277476852906,82.26380062892903,83.54553123362906,13507200
1999-05-07,83.89509582519531,83.9727764694779,82.92408777166295,83.58437324806496,8680700
1999-05-10,83.47758483886719,84.34178223919976,82.98237059822716,83.79801758281073,5580100
1999-05-11,84.32235717773438,85.06032345427833,83.72033205739586,84.08931519566785,7000600
1999-05-12,84.98265075683594,85.2739532617154,81.72006270218593,84.36120541309307,13865800
1999-05-13,85.35161590576172,85.75943932647185,85.02147313661543,85.29335541708885,4485700
1999-05-14,83.1377182006836,84.43886912790755,82.96293673284754,83.62322227800597,8370100
1999-05-17,83.3901596069336,83.57465111048876,82.26379042733365,83.04059675809224,6268100
1999-05-18,83.23483276367188,83.8854083347365,82.41918577905352,83.60381592338017,8218600
1999-05-19,83.83684539794922,83.89510588814932,82.80757673774738,83.56496311034873,5052400
1999-05-20,83.33193969726562,84.26410774794583,83.31251952954312,83.97280523210827,4670400
1999-05-21,82.86583709716797,83.70090412205154,82.39975317630271,83.3513411814026,6418200
1999-05-24,81.48700714111328,83.1765613883194,81.03063329273003,83.1765613883194,7952000
1999-05-25,80.16642761230469,82.2443849171779,79.81686470120452,81.6423599036165,15406400
1999-05-26,81.05975341796875,81.40931632202324,79.60324131774172,80.36062760985978,12575900
1999-05-27,79.89458465576172,80.9626940762933,79.54502157267866,80.69081167833981,14515400
1999-05-28,80.91414642333984,81.25399943243823,79.91400756799315,80.1664698033234,8748000
1999-06-01,80.63253021240234,80.884992373472,79.77804289801271,80.86557220723587,6705300
1999-06-02,80.71019744873047,80.90439907878036,79.55469774993368,80.63251679671052,6981900
1999-06-03,81.15687561035156,81.33165710843559,80.65195128255324,81.2151361097129,6076600
1999-06-04,82.78815460205078,82.875545335269,81.37048270762205,81.70062547755751,9787200
1999-06-07,83.00175476074219,83.39015791825618,82.59393144535248,82.92407412923939,5299100
1999-06-08,82.18611907958984,83.14741702251038,81.77829570986599,82.88524485625933,4895700
1999-06-09,82.10848236083984,82.71050765724145,81.91428065232319,82.28326389850483,7409700
1999-06-10,81.35107421875,81.70063720178594,80.53542725833285,81.68121703606171,7040700
1999-06-11,80.6713638305664,82.16671650628946,80.22470004431146,81.54527123845651,12824800
1999-06-14,80.7490234375,81.25394758597884,80.50627144303903,81.21510726686508,6823500
1999-06-15,81.29277801513672,81.81712225938152,80.83640432107181,81.07915628599996,5700900
1999-06-16,82.846435546875,83.19599856606013,82.2638305148998,82.2638305148998,7865800
1999-06-17,83.62322235107422,84.24466757058987,82.41917223826266,82.57453354314157,8162800
1999-06-18,83.71983337402344,83.9535788371431,83.1354697162243,83.564003065277,2875100
1999-06-21,83.91461181640625,84.30418754443042,83.31076943796879,83.81721788440021,4646400
1999-06-22,83.33026123046875,84.26524312365774,83.21338849382013,83.52504912488313,5862400
1999-06-23,82.92117309570312,83.29126994531984,82.35628843049865,82.90169431414435,9629200
1999-06-24,82.29786682128906,82.86275158763637,81.44080027924487,82.82379401754345,9176900
1999-06-25,82.09337615966797,82.91148549617434,81.81093365063602,82.64852178086872,4087000
1999-06-28,83.09652709960938,83.29131502061173,82.59007850500322,82.70695125760464,5028900
1999-06-29,83.87570190429688,84.26527785368981,82.76541044852704,82.90176203081457,6956200
1999-06-30,85.3949966430664,85.70665721475643,83.42763928427313,83.9146089275388,16856100
1999-07-01,86.0378189086914,86.33000077050494,84.81065508907457,85.39501881270164,9939500
1999-07-02,86.89485168457031,86.95328803405557,85.95987009280628,86.09622157493854,3772800
1999-07-06,86.87539672851562,87.73246342269829,86.38842701591183,86.79748157449902,11221100
1999-07-07,86.99227142333984,87.08966536805922,86.33973199372008,86.68061080023786,3230700
1999-07-08,87.06047058105469,87.65457380350064,86.4858461527873,86.68063409457285,7101500
1999-07-09,87.57661437988281,87.6350507328943,86.99225084976793,87.26495383048821,2976800
1999-07-12,87.18704986572266,87.84932861805387,86.9533044237234,87.84932861805387,4436300
1999-07-13,86.87539672851562,87.21627552733827,86.42738459292013,86.87539672851562,6477600
1999-07-14,87.36239624023438,87.40135383053104,86.48585045855978,87.26500226449276,4382500
1999-07-15,87.91753387451172,88.12206120489444,87.45978223032184,87.75196413086857,3348600
1999-07-16,88.3947525024414,88.60901920088277,87.73247361634996,88.04413426862828,2281500
1999-07-19,87.8104248046875,88.66749195007486,87.61563681709946,88.62853435255725,4287000
1999-07-20,86.00859832763672,87.51820457163895,85.72615586908147,87.34289545943224,7060100
1999-07-21,85.91121673583984,86.58323509597736,85.58981665055668,86.0767864767433,4793700
1999-07-22,84.78140258789062,86.01830530226881,84.44052388707775,85.66768721000413,7804100
1999-07-23,84.61585998535156,85.3950115505942,84.22628420273023,85.18074487015248,4603000
1999-07-26,83.9925765991211,84.84964370727539,83.9146614074707,84.07049179077148,4333400
1999-07-27,84.6937484741211,85.52159675152453,84.38208794615744,84.771663606112,5908500
1999-07-28,84.96646118164062,85.5897823090621,84.51844912130643,84.92750361117677,3955500
1999-07-29,83.77830505371094,84.3042325674171,83.09654716557333,84.10944459937778,7760600
1999-07-30,82.74590301513672,84.36264264561137,82.62903027076506,84.031503203225,5994300
1999-08-02,82.94070434570312,83.99255921528227,82.59008605584341,82.74591640689218,6065500
1999-08-03,82.55110168457031,83.42764712482649,81.88882290748788,83.3497319745815,5445400
1999-08-04,81.42137908935547,83.44717416717675,81.30450629640424,82.72645861064417,6497900
1999-08-05,82.16151428222656,82.2394294214226,80.31102972632056,81.57715073825625,10322000
1999-08-06,81.26553344726562,82.27843079608103,80.72012718251888,81.79146091684285,7537700
1999-08-09,81.09017181396484,82.15176546370327,80.87590520576076,81.40183233498897,5565900
1999-08-10,80.1941909790039,81.12917304531243,79.16181494745491,80.95386390787958,9793300
1999-08-11,81.16810607910156,81.36289395066169,80.17468793414496,80.83696669744937,8003400
1999-08-12,81.11940002441406,82.16151502052551,80.97330913710871,81.46027876145986,7036800
1999-08-13,82.99911499023438,83.05755135375719,81.73299378057345,82.04465438602844,5857700
1999-08-16,83.36920928955078,83.50556080007107,82.43422750312591,82.97963354520708,3927000
1999-08-17,83.91461181640625,84.05096332121471,82.97963006914824,83.797739097999,4808000
1999-08-18,83.31078338623047,83.75879554846645,83.05755912061883,83.65166220532306,4355500
1999-08-19,82.62903594970703,83.0478299791551,82.08362977182117,82.51216319730291,6448100
1999-08-20,83.46659088134766,83.60294237170224,82.7069182922292,82.94066370426565,3663700
1999-08-23,85.06387329101562,85.11257026450488,83.93410350606511,84.0314974530436,5637800
1999-08-24,85.37554168701172,85.99886300437069,84.38212333747084,84.81065674315515,9279500
1999-08-25,86.25204467773438,86.50526883780901,84.8690511880959,85.51185097905463,6005300
1999-08-26,85.2197036743164,86.28129769723076,85.0833521484375,86.19364314488003,4322300
1999-08-27,84.18734741210938,85.43399022432015,84.18734741210938,85.31711746067539,6247400
1999-08-30,82.62903594970703,84.4600424040381,82.27841769249468,84.36264844370135,4652000
1999-08-31,82.31734466552734,83.36919904601443,81.5771508422216,82.86275064059473,11453700
1999-09-01,83.33026123046875,83.35947941463091,82.47319449504552,82.86277028387426,6863900
1999-09-02,82.3465805053711,82.69719870740461,81.44081681678452,82.35631989987202,10896300
1999-09-03,84.7522201538086,85.08335960281221,83.95358971797634,84.0704624646835,9160800
1999-09-07,84.44053649902344,85.16125157410161,84.28470621252005,84.81063342946898,4560800
1999-09-08,84.03152465820312,84.81067648628104,83.54455476565442,84.05100345390507,6159600
1999-09-09,83.9925765991211,84.30423736572266,83.33029747009277,83.9925765991211,6177800
1999-09-10,84.6937484741211,84.99566961058588,84.10938498418925,84.92749387009383,2934500
1999-09-13,84.1191635131836,84.44056358218151,83.83672102830663,84.22629686951623,2320500
1999-09-14,83.56404876708984,83.87570955503237,83.13551518366887,83.56404876708984,3736000
1999-09-15,82.23944091796875,84.421065120435,82.20048334292471,84.421065120435,6984500
1999-09-16,82.56087493896484,82.78488108779062,81.22657744378516,82.59009313228995,15377600
1999-09-17,83.60403442382812,83.7212363412447,82.60781812578719,82.90082291932863,8542300
1999-09-20,83.48683166503906,83.76030280292174,83.1938268744505,83.72123549750992,2803900
1999-09-21,81.72877502441406,82.80312555652276,81.35763574968561,82.66639003425438,9335200
1999-09-22,81.64092254638672,82.41250202732516,81.10374695839158,82.0413625301649,13009100
1999-09-23,79.93171691894531,82.39295746923543,79.77544767765706,82.39295746923543,12204100
1999-09-24,79.85353088378906,80.244203735471,78.95498332492059,79.85353088378906,13792900
